1.03, 3.37, 1.07, 3.52
1.03, 3.36, 1.07, 3.52
1.03, 3.36, 1.07, 3.51
1.03, 3.35, 1.07, 3.51
1.03, 3.35, 1.07, 3.50
1.03, 3.34, 1.07, 3.50
1.03, 3.33, 1.06, 3.48
1.03, 3.33, 1.06, 3.47
1.03, 3.32, 1.06, 3.47
1.03, 3.32, 1.06, 3.46
1.02, 3.31, 1.06, 3.45
1.02, 3.30, 1.06, 3.45
1.02, 3.30, 1.06, 3.44
1.02, 3.29, 1.05, 3.44
1.02, 3.29, 1.05, 3.43
1.02, 3.28, 1.05, 3.42
1.02, 3.27, 1.05, 3.42
1.02, 3.27, 1.05, 3.41
1.02, 3.26, 1.05, 3.41
1.02, 3.26, 1.05, 3.40
1.02, 3.25, 1.05, 3.39
1.01, 3.24, 1.05, 3.39
1.01, 3.24, 1.05, 3.38
1.01, 3.23, 1.04, 3.37
1.01, 3.23, 1.04, 3.37
1.01, 3.22, 1.04, 3.36
1.01, 3.21, 1.04, 3.34
1.01, 3.21, 1.04, 3.34
1.01, 3.20, 1.04, 3.33
1.01, 3.20, 1.04, 3.33
1.01, 3.19, 1.04, 3.32
1.01, 3.18, 1.04, 3.32
1.01, 3.18, 1.04, 3.32
1.01, 3.17, 1.04, 3.31
1.01, 3.17, 1.03, 3.30
1.01, 3.16, 1.03, 3.30
1.01, 3.15, 1.03, 3.28
1.01, 3.15, 1.03, 3.28
1.01, 3.14, 1.03, 3.27
1.00, 3.14, 1.03, 3.26
1.00, 3.13, 1.03, 3.26
1.00, 3.12, 1.03, 3.25
1.00, 3.12, 1.03, 3.25
1.00, 3.11, 1.03, 3.24
1.00, 3.11, 1.03, 3.23
1.00, 3.10, 1.03, 3.23
1.00, 3.09, 1.03, 3.22
1.00, 3.09, 1.03, 3.21
1.00, 3.08, 1.03, 3.21
1.00, 3.08, 1.03, 3.20
1.00, 3.07, 1.02, 3.19
1.00, 3.06, 1.02, 3.19
1.00, 3.06, 1.02, 3.18
1.00, 3.05, 1.02, 3.18
1.00, 3.05, 1.02, 3.17
1.00, 3.04, 1.02, 3.16
1.00, 3.03, 1.02, 3.16
1.00, 3.03, 1.02, 3.15
1.00, 3.02, 1.02, 3.14
1.00, 3.02, 1.02, 3.14
1.00, 3.01, 1.02, 3.13
1.00, 3.00, 1.02, 3.11
1.00, 3.00, 1.02, 3.11
1.00, 2.99, 1.02, 3.10
1.00, 2.99, 1.02, 3.10
1.00, 2.98, 1.02, 3.09
1.00, 2.97, 1.02, 3.08
1.00, 2.97, 1.02, 3.08
1.00, 2.96, 1.02, 3.07
1.00, 2.96, 1.02, 3.06
1.00, 2.95, 1.02, 3.06
1.00, 2.94, 1.02, 3.05
1.00, 2.94, 1.02, 3.05
1.00, 2.93, 1.02, 3.04
1.00, 2.93, 1.02, 3.03
1.00, 2.92, 1.02, 3.03
1.00, 2.91, 1.02, 3.02
1.00, 2.91, 1.02, 3.01
1.00, 2.90, 1.02, 3.01
1.00, 2.90, 1.02, 3.00
1.00, 2.89, 1.02, 2.99
1.00, 2.88, 1.02, 2.99
1.00, 2.88, 1.02, 2.98
1.00, 2.87, 1.02, 2.98
1.00, 2.87, 1.02, 2.97
1.00, 2.86, 1.02, 2.96
1.01, 2.85, 1.02, 2.96
1.01, 2.85, 1.02, 2.95
1.01, 2.84, 1.02, 2.94
1.01, 2.84, 1.02, 2.94
1.01, 2.83, 1.02, 2.93
1.01, 2.82, 1.02, 2.92
1.01, 2.82, 1.02, 2.92
1.01, 2.81, 1.02, 2.91
1.01, 2.81, 1.02, 2.91
1.01, 2.80, 1.02, 2.90
1.01, 2.79, 1.02, 2.89
1.01, 2.79, 1.02, 2.89
1.01, 2.78, 1.03, 2.88
1.01, 2.78, 1.03, 2.88
1.01, 2.77, 1.03, 2.87
1.01, 2.77, 1.03, 2.85
1.01, 2.76, 1.03, 2.85
1.02, 2.75, 1.03, 2.84
1.02, 2.75, 1.03, 2.84
1.02, 2.74, 1.03, 2.83
1.02, 2.74, 1.03, 2.82
1.02, 2.73, 1.03, 2.82
1.02, 2.72, 1.03, 2.81
1.02, 2.72, 1.03, 2.80
1.02, 2.71, 1.03, 2.80
1.02, 2.71, 1.03, 2.79
1.02, 2.70, 1.03, 2.78
1.02, 2.69, 1.03, 2.78
1.02, 2.69, 1.04, 2.77
1.03, 2.68, 1.04, 2.77
1.03, 2.68, 1.04, 2.76
1.03, 2.67, 1.04, 2.75
1.03, 2.66, 1.04, 2.75
1.03, 2.66, 1.04, 2.74
1.03, 2.65, 1.04, 2.73
1.03, 2.65, 1.04, 2.73
1.03, 2.64, 1.04, 2.72
1.03, 2.63, 1.04, 2.72
1.03, 2.63, 1.04, 2.71
1.04, 2.62, 1.04, 2.70
1.04, 2.62, 1.05, 2.70
1.04, 2.61, 1.05, 2.69
1.04, 2.60, 1.05, 2.69
1.04, 2.60, 1.05, 2.68
1.04, 2.59, 1.05, 2.67
1.04, 2.59, 1.05, 2.67
1.04, 2.58, 1.05, 2.66
1.05, 2.58, 1.05, 2.65
1.05, 2.57, 1.05, 2.65
1.05, 2.56, 1.05, 2.64
1.05, 2.56, 1.06, 2.63
1.05, 2.55, 1.06, 2.63
1.05, 2.55, 1.06, 2.63
1.05, 2.54, 1.06, 2.62
1.05, 2.53, 1.06, 2.61
1.06, 2.53, 1.06, 2.60
1.06, 2.52, 1.06, 2.60
1.06, 2.52, 1.06, 2.59
1.06, 2.51, 1.07, 2.59
1.06, 2.51, 1.07, 2.58
1.06, 2.50, 1.07, 2.56
1.07, 2.49, 1.07, 2.56
1.07, 2.49, 1.07, 2.56
1.07, 2.48, 1.07, 2.55
1.07, 2.48, 1.08, 2.54
1.07, 2.47, 1.08, 2.53
1.07, 2.46, 1.08, 2.53
1.07, 2.46, 1.08, 2.52
1.08, 2.45, 1.08, 2.52
1.08, 2.45, 1.08, 2.51
1.08, 2.44, 1.08, 2.50
1.08, 2.44, 1.09, 2.50
1.08, 2.43, 1.09, 2.49
1.08, 2.42, 1.09, 2.49
1.09, 2.42, 1.09, 2.48
1.09, 2.41, 1.09, 2.47
1.09, 2.41, 1.09, 2.47
1.09, 2.40, 1.09, 2.46
1.09, 2.40, 1.10, 2.46
1.10, 2.39, 1.10, 2.45
1.10, 2.38, 1.10, 2.44
1.10, 2.38, 1.10, 2.44
1.10, 2.37, 1.10, 2.43
1.10, 2.37, 1.10, 2.43
1.10, 2.36, 1.11, 2.42
1.11, 2.36, 1.11, 2.41
1.11, 2.35, 1.11, 2.41
1.11, 2.34, 1.11, 2.40
1.11, 2.34, 1.11, 2.40
1.11, 2.33, 1.12, 2.39
1.12, 2.33, 1.12, 2.38
1.12, 2.32, 1.12, 2.38
1.12, 2.32, 1.12, 2.37
1.12, 2.31, 1.12, 2.37
1.12, 2.30, 1.12, 2.36
1.13, 2.30, 1.13, 2.35
1.13, 2.29, 1.13, 2.34
1.13, 2.29, 1.13, 2.34
1.13, 2.28, 1.14, 2.33
1.14, 2.28, 1.14, 2.32
1.14, 2.27, 1.14, 2.32
1.14, 2.27, 1.14, 2.31
1.14, 2.26, 1.14, 2.31
1.14, 2.25, 1.15, 2.30
1.15, 2.25, 1.15, 2.29
1.15, 2.24, 1.15, 2.29
1.15, 2.24, 1.15, 2.28
1.15, 2.23, 1.15, 2.28
1.16, 2.23, 1.16, 2.27
1.16, 2.22, 1.16, 2.26
1.16, 2.22, 1.16, 2.26
1.16, 2.21, 1.16, 2.25
1.17, 2.20, 1.16, 2.25
1.17, 2.20, 1.17, 2.24
1.17, 2.19, 1.17, 2.24
1.17, 2.19, 1.17, 2.23
1.17, 2.18, 1.17, 2.23
1.18, 2.18, 1.18, 2.22
1.18, 2.17, 1.18, 2.21
1.18, 2.17, 1.18, 2.21
1.18, 2.16, 1.18, 2.20
1.19, 2.16, 1.18, 2.20
1.19, 2.15, 1.19, 2.19
1.19, 2.14, 1.19, 2.19
1.19, 2.14, 1.19, 2.18
1.20, 2.13, 1.19, 2.17
1.20, 2.13, 1.20, 2.17
1.20, 2.12, 1.20, 2.16
1.21, 2.12, 1.20, 2.16
1.21, 2.11, 1.20, 2.15
1.21, 2.11, 1.21, 2.15
1.21, 2.10, 1.21, 2.14
1.22, 2.10, 1.21, 2.14
1.22, 2.09, 1.21, 2.13
1.22, 2.09, 1.22, 2.12
1.22, 2.08, 1.22, 2.11
1.23, 2.07, 1.23, 2.11
1.23, 2.07, 1.23, 2.10
1.23, 2.06, 1.23, 2.09
1.24, 2.06, 1.23, 2.09
1.24, 2.05, 1.23, 2.09
1.24, 2.05, 1.23, 2.09
1.24, 2.04, 1.24, 2.08
1.25, 2.04, 1.24, 2.07
1.25, 2.03, 1.24, 2.07
1.25, 2.03, 1.25, 2.05
1.26, 2.02, 1.25, 2.05
1.26, 2.02, 1.25, 2.05
1.26, 2.01, 1.26, 2.04
1.26, 2.01, 1.26, 2.03
1.27, 2.00, 1.26, 2.04
1.27, 2.00, 1.26, 2.03
1.27, 1.99, 1.26, 2.03
1.28, 1.99, 1.27, 2.02
1.28, 1.98, 1.27, 2.01
1.28, 1.97, 1.28, 2.00
1.29, 1.97, 1.28, 2.00
1.29, 1.96, 1.28, 1.99
1.29, 1.96, 1.29, 1.99
1.30, 1.95, 1.29, 1.98
1.30, 1.95, 1.29, 1.97
1.30, 1.94, 1.29, 1.97
1.30, 1.94, 1.30, 1.96
1.31, 1.93, 1.30, 1.96
1.31, 1.93, 1.30, 1.95
1.31, 1.92, 1.31, 1.95
1.32, 1.92, 1.31, 1.94
1.32, 1.91, 1.31, 1.94
1.32, 1.91, 1.32, 1.93
1.33, 1.90, 1.32, 1.93
1.33, 1.90, 1.32, 1.92
1.33, 1.89, 1.33, 1.92
1.34, 1.89, 1.33, 1.91
1.34, 1.88, 1.33, 1.91
1.34, 1.88, 1.34, 1.90
1.35, 1.87, 1.34, 1.89
1.35, 1.87, 1.35, 1.88
1.35, 1.86, 1.35, 1.88
1.36, 1.86, 1.35, 1.87
1.36, 1.85, 1.36, 1.87
1.36, 1.85, 1.36, 1.86
1.37, 1.84, 1.36, 1.86
1.37, 1.84, 1.37, 1.85
1.37, 1.83, 1.37, 1.85
1.38, 1.83, 1.37, 1.84
1.38, 1.82, 1.38, 1.84
1.39, 1.82, 1.38, 1.83
1.39, 1.81, 1.38, 1.83
1.39, 1.81, 1.39, 1.82
1.40, 1.81, 1.39, 1.82
1.40, 1.80, 1.39, 1.82
1.40, 1.80, 1.39, 1.82
1.41, 1.79, 1.39, 1.81
1.41, 1.79, 1.40, 1.81
1.41, 1.78, 1.40, 1.80
1.42, 1.78, 1.41, 1.79
1.42, 1.77, 1.41, 1.78
1.43, 1.77, 1.42, 1.78
1.43, 1.76, 1.42, 1.77
1.43, 1.76, 1.42, 1.77
1.44, 1.75, 1.43, 1.76
1.44, 1.75, 1.43, 1.76
1.44, 1.74, 1.43, 1.76
1.45, 1.74, 1.44, 1.75
1.45, 1.73, 1.44, 1.75
1.46, 1.73, 1.45, 1.74
1.46, 1.72, 1.45, 1.74
1.46, 1.72, 1.45, 1.73
1.47, 1.72, 1.46, 1.73
1.47, 1.71, 1.46, 1.72
1.47, 1.71, 1.46, 1.72
1.48, 1.70, 1.47, 1.71
1.48, 1.70, 1.47, 1.71
1.49, 1.69, 1.47, 1.70
1.49, 1.69, 1.48, 1.70
1.49, 1.68, 1.49, 1.69
1.50, 1.68, 1.49, 1.68
1.50, 1.67, 1.50, 1.68
1.51, 1.67, 1.50, 1.67
1.51, 1.67, 1.50, 1.67
1.51, 1.66, 1.51, 1.66
1.52, 1.66, 1.51, 1.66
1.52, 1.65, 1.52, 1.65
1.53, 1.65, 1.52, 1.65
1.53, 1.64, 1.52, 1.64
1.53, 1.64, 1.52, 1.65
1.54, 1.63, 1.52, 1.64
1.54, 1.63, 1.53, 1.64
1.55, 1.63, 1.53, 1.63
1.55, 1.62, 1.54, 1.63
1.56, 1.62, 1.53, 1.64
1.56, 1.61, 1.55, 1.62
1.56, 1.61, 1.55, 1.61
1.57, 1.60, 1.56, 1.61
1.57, 1.60, 1.56, 1.60
1.58, 1.60, 1.56, 1.60
1.58, 1.59, 1.57, 1.59
1.58, 1.59, 1.57, 1.59
1.59, 1.58, 1.58, 1.59
1.59, 1.58, 1.58, 1.58
1.60, 1.57, 1.59, 1.57
1.60, 1.57, 1.59, 1.57
1.61, 1.57, 1.59, 1.57
1.61, 1.56, 1.60, 1.56
1.61, 1.56, 1.60, 1.56
1.62, 1.55, 1.59, 1.57
1.62, 1.55, 1.60, 1.56
1.63, 1.55, 1.60, 1.56
1.63, 1.54, 1.61, 1.55
1.64, 1.54, 1.61, 1.55
1.64, 1.53, 1.63, 1.53
1.65, 1.53, 1.63, 1.53
1.65, 1.52, 1.64, 1.53
1.65, 1.52, 1.64, 1.52
1.66, 1.52, 1.64, 1.52
1.66, 1.51, 1.65, 1.51
1.67, 1.51, 1.66, 1.50
1.67, 1.50, 1.66, 1.50
1.68, 1.50, 1.67, 1.50
1.68, 1.50, 1.67, 1.49
1.69, 1.49, 1.68, 1.48
1.69, 1.49, 1.68, 1.48
1.69, 1.48, 1.69, 1.48
1.70, 1.48, 1.69, 1.47
1.70, 1.48, 1.70, 1.47
1.71, 1.47, 1.69, 1.47
1.71, 1.47, 1.70, 1.47
1.72, 1.47, 1.70, 1.46
1.72, 1.46, 1.71, 1.46
1.73, 1.46, 1.71, 1.46
1.73, 1.45, 1.72, 1.45
1.74, 1.45, 1.73, 1.44
1.74, 1.45, 1.73, 1.44
1.75, 1.44, 1.73, 1.44
1.75, 1.44, 1.74, 1.43
1.75, 1.44, 1.74, 1.43
1.76, 1.43, 1.74, 1.43
1.76, 1.43, 1.75, 1.43
1.77, 1.42, 1.75, 1.42
1.77, 1.42, 1.76, 1.42
1.78, 1.42, 1.76, 1.41
1.78, 1.41, 1.76, 1.41
1.79, 1.41, 1.77, 1.41
1.79, 1.41, 1.77, 1.40
1.80, 1.40, 1.78, 1.40
1.80, 1.40, 1.77, 1.41
1.81, 1.39, 1.77, 1.40
1.81, 1.39, 1.78, 1.40
1.82, 1.39, 1.78, 1.40
1.82, 1.38, 1.79, 1.39
1.83, 1.38, 1.81, 1.37
1.83, 1.38, 1.82, 1.37
1.84, 1.37, 1.82, 1.37
1.84, 1.37, 1.83, 1.36
1.85, 1.37, 1.83, 1.36
1.85, 1.36, 1.84, 1.35
1.86, 1.36, 1.84, 1.35
1.86, 1.36, 1.85, 1.35
1.87, 1.35, 1.85, 1.34
1.87, 1.35, 1.86, 1.34
1.88, 1.35, 1.86, 1.34
1.88, 1.34, 1.87, 1.33
1.89, 1.34, 1.87, 1.33
1.89, 1.34, 1.88, 1.33
1.90, 1.33, 1.88, 1.32
1.90, 1.33, 1.89, 1.31
1.91, 1.33, 1.90, 1.31
1.91, 1.32, 1.90, 1.31
1.92, 1.32, 1.90, 1.31
1.92, 1.32, 1.91, 1.30
1.93, 1.31, 1.92, 1.30
1.93, 1.31, 1.92, 1.30
1.94, 1.31, 1.92, 1.29
1.94, 1.30, 1.93, 1.29
1.95, 1.30, 1.94, 1.29
1.95, 1.30, 1.94, 1.28
1.96, 1.29, 1.95, 1.28
1.96, 1.29, 1.95, 1.28
1.97, 1.29, 1.96, 1.27
1.97, 1.28, 1.96, 1.27
1.98, 1.28, 1.97, 1.27
1.98, 1.28, 1.97, 1.26
1.99, 1.28, 1.98, 1.26
1.99, 1.27, 1.98, 1.26
2.00, 1.27, 1.99, 1.25
2.00, 1.27, 1.99, 1.25
2.01, 1.26, 1.99, 1.25
2.01, 1.26, 2.00, 1.25
2.02, 1.26, 2.00, 1.24
2.02, 1.25, 2.01, 1.24
2.03, 1.25, 2.02, 1.24
2.03, 1.25, 2.02, 1.23
2.04, 1.25, 2.03, 1.23
2.04, 1.24, 2.03, 1.23
2.05, 1.24, 2.04, 1.23
2.06, 1.24, 2.05, 1.22
2.06, 1.23, 2.05, 1.22
2.07, 1.23, 2.06, 1.21
2.07, 1.23, 2.06, 1.21
2.08, 1.23, 2.07, 1.21
2.08, 1.22, 2.08, 1.20
2.09, 1.22, 2.08, 1.20
2.09, 1.22, 2.09, 1.20
2.10, 1.22, 2.09, 1.20
2.10, 1.21, 2.10, 1.19
2.11, 1.21, 2.10, 1.19
2.11, 1.21, 2.10, 1.19
2.12, 1.20, 2.11, 1.19
2.12, 1.20, 2.12, 1.18
2.13, 1.20, 2.12, 1.18
2.14, 1.20, 2.13, 1.18
2.14, 1.19, 2.13, 1.18
2.15, 1.19, 2.14, 1.17
2.15, 1.19, 2.14, 1.17
2.16, 1.19, 2.15, 1.17
2.16, 1.18, 2.15, 1.17
2.17, 1.18, 2.15, 1.17
2.17, 1.18, 2.16, 1.16
2.18, 1.18, 2.16, 1.16
2.18, 1.17, 2.17, 1.16
2.19, 1.17, 2.18, 1.15
2.20, 1.17, 2.18, 1.15
2.20, 1.17, 2.19, 1.15
2.21, 1.16, 2.19, 1.15
2.21, 1.16, 2.20, 1.14
2.22, 1.16, 2.21, 1.14
2.22, 1.16, 2.21, 1.14
2.23, 1.15, 2.22, 1.14
2.23, 1.15, 2.22, 1.13
2.24, 1.15, 2.23, 1.13
2.25, 1.15, 2.23, 1.13
2.25, 1.15, 2.24, 1.13
2.26, 1.14, 2.24, 1.13
2.26, 1.14, 2.25, 1.12
2.27, 1.14, 2.25, 1.12
2.27, 1.14, 2.27, 1.11
2.28, 1.13, 2.27, 1.11
2.28, 1.13, 2.28, 1.11
2.29, 1.13, 2.28, 1.11
2.30, 1.13, 2.29, 1.11
2.30, 1.13, 2.30, 1.10
2.31, 1.12, 2.30, 1.10
2.31, 1.12, 2.31, 1.10
2.32, 1.12, 2.31, 1.10
2.32, 1.12, 2.32, 1.10
2.33, 1.12, 2.32, 1.09
2.34, 1.11, 2.33, 1.09
2.34, 1.11, 2.33, 1.09
2.35, 1.11, 2.34, 1.09
2.35, 1.11, 2.34, 1.09
2.36, 1.11, 2.35, 1.08
2.36, 1.10, 2.36, 1.08
2.37, 1.10, 2.36, 1.08
2.37, 1.10, 2.37, 1.08
2.38, 1.10, 2.37, 1.08
2.39, 1.10, 2.38, 1.08
2.39, 1.09, 2.38, 1.07
2.40, 1.09, 2.39, 1.07
2.40, 1.09, 2.39, 1.07
2.41, 1.09, 2.40, 1.07
2.41, 1.09, 2.41, 1.07
2.42, 1.09, 2.41, 1.07
2.43, 1.08, 2.41, 1.06
2.43, 1.08, 2.42, 1.06
2.44, 1.08, 2.43, 1.06
2.44, 1.08, 2.43, 1.06
